Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;TFC;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;TUC;RStationID
53.35929099999984,-2.006059500000191;"{""coordinates"": [-2.006059500000191, 53.35929099999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d8dcff45-8d3a-41c5-9dd1-9eed384906;2015-10-26;AQ125;GB;15;New Mills Newtown Station;N_A;New Mills Newtown Station;N_A;ENG;N_A;45;N.GB.RAILRDC.002517
51.517708999999854,7.45714799999979;"{""coordinates"": [7.45714799999979, 51.517708999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:47129eed-ea0b-4185-8383-59cc15fe72;2015-10-26;AQ125;DE;15;Dortmund Hbf;N_A;Dortmund Hbf;N_A;GER;N_A;45;N.DE.RAILRDC.003099
47.478379499999846,8.307949999999805;"{""coordinates"": [8.307949999999805, 47.478379499999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e67052ba-9782-4c0c-b2d4-5e1211f95b;2015-10-26;AQ125;CH;15;Baden;N_A;Baden;N_A;GER;N_A;0;N.CH.RAILRDC.004014
51.004016499999835,14.57877099999979;"{""coordinates"": [14.57877099999979, 51.004016499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a7dd321c-131b-4261-86b2-bc4b2f777a;2015-10-26;AQ125;DE;15;Ebersbach (Sachs);N_A;Ebersbach (Sachs);N_A;GER;N_A;45;N.DE.RAILRDC.001633
47.26866749999985,8.851984499999787;"{""coordinates"": [8.851984499999787, 47.26866749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fc3a2fb9-6db9-4c3b-a358-4a46d6aa90;2015-10-26;AQ125;CH;15;Tann-Dürnten;N_A;Tann-Duernten;N_A;GER;N_A;0;N.CH.RAILRDC.003623
53.15587049999985,17.696118999999783;"{""coordinates"": [17.696118999999783, 53.15587049999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:38beee05-ff04-472b-a6ed-fc566a889f;2015-10-26;AQ125;PL;15;Ślesin;N_A;Slesin;N_A;POL;N_A;45;N.PL.RAILRDC.000548
47.24109999999985,26.843249999999784;"{""coordinates"": [26.843249999999784, 47.24109999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9f7337e4-3936-453c-b5b8-5290e9515a;2015-10-26;AQ125;RO;15;Ruginoasa;N_A;Ruginoasa;N_A;RUM;N_A;45;N.RO.RAILRDC.000258
44.71401,25.303750999999778;"{""coordinates"": [25.303750999999778, 44.71401], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b8efce87-7026-4421-9e88-0075771133;2015-10-26;AQ125;RO;15;Găeşti;N_A;Gaesti;N_A;RUM;N_A;45;N.RO.RAILRDC.000835
45.278489999999834,26.5514;"{""coordinates"": [26.5514, 45.278489999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dee6405c-64b9-40dd-bb84-6ede2c3ae1;2015-10-26;AQ125;RO;15;Pârscov;N_A;Parscov;N_A;RUM;N_A;45;N.RO.RAILRDC.000702
51.43872399999984,0.757387499999794;"{""coordinates"": [0.757387499999794, 51.43872399999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:aea260d9-de69-41df-b8d2-bea13ed80b;2015-10-26;AQ125;GB;31;Sheerness-on-Sea Station;N_A;Sheerness-on-Sea Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000428
59.431046499999844,10.656436999999784;"{""coordinates"": [10.656436999999784, 59.431046499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8a3f31ef-dbcb-4bfd-9a6b-5ed2b532b0;2015-10-26;AQ125;NO;0;Moss;N_A;Moss;N_A;NOR;N_A;0;N.NO.RAILRDC.00024
50.32214449999984,11.903515;"{""coordinates"": [11.903515, 50.32214449999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8f71cb42-5ea4-425b-8b01-154acb823c;2015-10-26;AQ125;DE;15;Hof-Neuhof;N_A;Hof-Neuhof;N_A;GER;N_A;45;N.DE.RAILRDC.002705
47.86190999999985,12.004386499999782;"{""coordinates"": [12.004386499999782, 47.86190999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:70a4b816-a5b2-47fe-b89f-ea220a65db;2015-10-26;AQ125;DE;15;Bad Aibling;N_A;Bad Aibling;N_A;GER;N_A;45;N.DE.RAILRDC.001104
48.860802999999834,8.216494499999783;"{""coordinates"": [8.216494499999783, 48.860802999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1aa1f63f-79d4-44d6-918e-028653fda5;2015-10-26;AQ125;DE;15;Rastatt;N_A;Rastatt;N_A;GER;N_A;45;N.DE.RAILRDC.000932
39.406483999999864,-9.140123500000186;"{""coordinates"": [-9.140123500000186, 39.406483999999864], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a3836ef6-83e0-4832-9332-8f6ed1e607;2015-10-26;AQ125;PT;15;Caldas da Rainha;N_A;Caldas da Rainha;N_A;POR;N_A;45;N.PT.RAILRDC.000069
42.50424199999986,22.943438499999786;"{""coordinates"": [22.943438499999786, 42.50424199999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:07f43db5-a535-46ee-b9a7-506108cbe1;2012-01-01;AQ125;BG;0;Радомир;N_A;Radomir;N_A;BUL;N_A;0;N.BG.RAILRDC.000181
50.65699649999984,-1.161491000000211;"{""coordinates"": [-1.161491000000211, 50.65699649999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:955ce320-6378-4608-9f10-c3065ae9b5;2015-10-26;AQ125;GB;15;Sandown Station;N_A;Sandown Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000417
60.55284049999983,24.970704999999782;"{""coordinates"": [24.970704999999782, 60.55284049999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a1554374-e4f5-4713-9714-0c752351e1;2015-10-26;AQ125;FI;15;Jokela;N_A;Jokela;N_A;FIN;N_A;26;N.FI.RAILRDC.000020
50.227922999999834,17.19422899999978;"{""coordinates"": [17.19422899999978, 50.227922999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ba7769e4-baa3-43f6-baa5-5f16b825fc;2015-10-26;AQ125;CZ;15;Jeseník;N_A;Jesenik;N_A;CZE;N_A;45;N.CZ.RAILRDC.000094
43.16959399999985,25.616616499999765;"{""coordinates"": [25.616616499999765, 43.16959399999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b1a4c396-71e4-4057-8d2a-06f8982cbf;2012-01-01;AQ125;BG;0;Поликарище;N_A;Polikarishte;N_A;BUL;N_A;0;N.BG.RAILRDC.000068
38.70045949999985,-9.25261950000018;"{""coordinates"": [-9.25261950000018, 38.70045949999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:da5adaaa-a309-40fe-8405-1ec33d0250;2015-10-26;AQ125;PT;15;Cruz Quebrada;N_A;Cruz Quebrada;N_A;POR;N_A;26;N.PT.RAILRDC.000319
47.44714749999986,18.97143749999978;"{""coordinates"": [18.97143749999978, 47.44714749999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bcfee86b-79d4-4762-a724-bacce7749f;2015-10-26;AQ125;HU;32;Budaörs;N_A;Budaors;N_A;HUN;N_A;26;N.HU.RAILRDC.000227
52.89818299999984,8.431303499999785;"{""coordinates"": [8.431303499999785, 52.89818299999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e696b603-0fa9-425e-8120-69686fd409;2015-10-26;AQ125;DE;15;Wildeshausen;N_A;Wildeshausen;N_A;GER;N_A;45;N.DE.RAILRDC.003264
51.49540599999983,21.630960999999786;"{""coordinates"": [21.630960999999786, 51.49540599999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e0b5103e-9522-4adc-8a0e-2cef133e4f;2015-10-26;AQ125;PL;15;Garbatka-Letnisko;N_A;Garbatka-Letnisko;N_A;POL;N_A;45;N.PL.RAILRDC.000817
47.55607199999986,7.9496204999997815;"{""coordinates"": [7.9496204999997815, 47.55607199999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:92483301-8a00-493c-a0c9-a255e84a16;2015-10-26;AQ125;DE;15;Bad Säckingen;N_A;Bad Saeckingen;N_A;GER;N_A;45;N.DE.RAILRDC.003863
41.49644049999986,2.1822194999998032;"{""coordinates"": [2.1822194999998032, 41.49644049999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0f4afaff-2edb-4a96-bdad-843ab70524;2015-10-26;AQ125;ES;15;Estación FF.CC. de Montcada-Ripollet;Estació FF.CC. de Montcada-Ripollet;Estacion FF.CC. de Montcada-Ripollet;Estacio FF.CC. de Montcada-Ripollet;SPA;CAT;45;N.ES.RAILRDC.000634
45.88985899999986,4.438896999999798;"{""coordinates"": [4.438896999999798, 45.88985899999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:39a22786-9cec-4ac2-971c-217d305bc7;2015-10-26;AQ125;FR;15;Tarare;N_A;Tarare;N_A;FRE;N_A;26;N.FR.RAILRDC.000193
48.14467749999986,16.931314999999785;"{""coordinates"": [16.931314999999785, 48.14467749999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fd80cc44-27e2-411b-ad90-2278b9566d;2015-10-26;AQ125;AT;15;Hainburg an der Donau;N_A;Hainburg an der Donau;N_A;GER;N_A;45;N.AT.RAILRDC.000166
47.50471599999983,9.742728999999798;"{""coordinates"": [9.742728999999798, 47.50471599999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dfdad000-bf12-49a1-85a1-10560bb1c5;2015-10-26;AQ125;AT;15;Bregenz;N_A;Bregenz;N_A;GER;N_A;45;N.AT.RAILRDC.000047
54.332865999999825,-2.741547500000194;"{""coordinates"": [-2.741547500000194, 54.332865999999825], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9d7eaa53-87a4-49f1-95ac-271122bf34;2015-10-26;AQ125;GB;31;Kendal Station;N_A;Kendal Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000267
38.19810049999987,15.257741999999778;"{""coordinates"": [15.257741999999778, 38.19810049999987], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d87b177b-7695-45ab-81f9-696fc3e412;2015-10-26;AQ125;IT;15;Milazzo;N_A;Milazzo;N_A;ITA;N_A;26;N.IT.RAILRDC.000546
41.770845999999864,23.156540999999777;"{""coordinates"": [23.156540999999777, 41.770845999999864], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1ea5b6c6-7ee8-4923-b7d8-3f1de68941;2012-01-01;AQ125;BG;0;Пейо Яваров;N_A;Peyo Yavorov;N_A;BUL;N_A;0;N.BG.RAILRDC.000192
50.95543199999983,19.16621699999979;"{""coordinates"": [19.16621699999979, 50.95543199999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:16f8a94d-1c75-43fb-a6a7-691c628c9d;2015-10-26;AQ125;PL;15;Cykarzew Stary;N_A;Cykarzew Stary;N_A;POL;N_A;26;N.PL.RAILRDC.000748
48.19491799999983,7.764258999999782;"{""coordinates"": [7.764258999999782, 48.19491799999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3b17f69f-f638-4997-8586-24b4505355;2015-10-26;AQ125;DE;15;Kenzingen;N_A;Kenzingen;N_A;GER;N_A;45;N.DE.RAILRDC.000397
51.83430549999982,10.780557499999787;"{""coordinates"": [10.780557499999787, 51.83430549999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d25813fe-b0f7-49bd-993d-a9d8eb76c6;2015-10-26;AQ125;DE;15;Wernigerode Westerntor;N_A;Wernigerode Westerntor;N_A;GER;N_A;45;N.DE.RAILRDC.001521
51.010835499999835,4.358374499999798;"{""coordinates"": [4.358374499999798, 51.010835499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a211cf75-5889-4317-a347-f328d1cb84;2015-10-26;AQ125;BE;32;Kapelle-op-den-Bos;N_A;Kapelle-op-den-Bos;N_A;DUT;N_A;26;N.BE.RAILRDC.000324
56.98067049999983,24.16954949999979;"{""coordinates"": [24.16954949999979, 56.98067049999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:21b411e7-634b-4c82-95b4-7d2a64f8fa;2015-10-26;AQ125;LV;31;Čiekurkalns;N_A;Ciekurkalns;N_A;LAV;N_A;45;N.LV.RAILRDC.000038
50.282857499999835,8.940093499999788;"{""coordinates"": [8.940093499999788, 50.282857499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c5175071-2521-456b-a76b-9c33056cf0;2015-10-26;AQ125;DE;15;Altenstadt (Hess);N_A;Altenstadt (Hess);N_A;GER;N_A;45;N.DE.RAILRDC.003336
46.21446,27.67271999999977;"{""coordinates"": [27.67271999999977, 46.21446], ""type"": ""Point""}";1;_EG.EGM.RailrdC:78dae169-4982-4806-85fb-c9bd00614f;2015-10-26;AQ125;RO;15;Bârlad;N_A;Barlad;N_A;RUM;N_A;45;N.RO.RAILRDC.000079
45.60594799999984,8.85148;"{""coordinates"": [8.85148, 45.60594799999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:12ed59f2-8e9b-4c5e-b485-a95d458c43;2015-10-26;AQ125;IT;15;Busto Arsizio FNM;N_A;Busto Arsizio FNM;N_A;ITA;N_A;26;N.IT.RAILRDC.012276
55.93941199999983,25.597512999999765;"{""coordinates"": [25.597512999999765, 55.93941199999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:711d1a99-e8c0-4fba-a78a-f9e62a167b;2015-10-26;AQ125;LT;15;Rokiškis;N_A;Rokiskis;N_A;LIT;N_A;25;N.LT.RAILRDC.000113
50.57546149999985,18.071237499999768;"{""coordinates"": [18.071237499999768, 50.57546149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3d31cfa3-d661-45c2-8313-8ef2b1dc59;2015-10-26;AQ125;PL;15;Tarnów Opolski;N_A;Tarnow Opolski;N_A;POL;N_A;45;N.PL.RAILRDC.000910
44.63852249999985,-1.142363000000188;"{""coordinates"": [-1.142363000000188, 44.63852249999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3c4b2c08-2db1-4ee1-957b-b719cd00da;2015-10-26;AQ125;FR;15;La Teste;N_A;La Teste;N_A;FRE;N_A;26;N.FR.RAILRDC.000041
55.77939199999983,12.185467499999788;"{""coordinates"": [12.185467499999788, 55.77939199999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b9be173d-61f8-4d24-ac01-9507b159a5;2015-10-26;AQ125;DK;15;Egedal;N_A;Egedal;N_A;DAN;N_A;26;N.DK.RAILRDC.00458
49.036433499999845,2.079994999999798;"{""coordinates"": [2.079994999999798, 49.036433499999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0d9438e4-d98e-466b-99d0-30ad2bca67;2015-10-26;AQ125;FR;15;Cergy Préfecture;N_A;Cergy Prefecture;N_A;FRE;N_A;26;N.FR.RAILRDC.000323
50.82085599999985,0.24582899999978702;"{""coordinates"": [0.24582899999978702, 50.82085599999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7ce4a155-b23e-44c8-83cd-c3757d3b2d;2015-10-26;AQ125;GB;15;Polegate Station;N_A;Polegate Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000391
51.34040999999985,1.4024994999998062;"{""coordinates"": [1.4024994999998062, 51.34040999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bc4315a1-2abc-4e07-9e89-e51c3c977b;2015-10-26;AQ125;GB;31;Ramsgate Station;N_A;Ramsgate Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000152
51.76495899999983,7.4300705;"{""coordinates"": [7.4300705, 51.76495899999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:309d3680-f08b-4561-ae05-26cefe01a7;2015-10-26;AQ125;DE;15;Lüdinghausen;N_A;Luedinghausen;N_A;GER;N_A;45;N.DE.RAILRDC.007739
50.613632499999845,3.396454999999804;"{""coordinates"": [3.396454999999804, 50.613632499999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5acdaa35-ed57-4750-9674-f901c60a99;2015-10-26;AQ125;BE;15;Tournai;N_A;Tournai;N_A;FRE;N_A;45;N.BE.RAILRDC.000140
52.43976249999982,4.81185149999979;"{""coordinates"": [4.81185149999979, 52.43976249999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fc80ca9a-36af-43f1-af2b-c2b95c80a7;2015-10-26;AQ125;NL;15;Zaandam;N_A;Zaandam;N_A;DUT;N_A;26;N.NL.RAILRDC.000182
48.70240749999985,2.293938499999797;"{""coordinates"": [2.293938499999797, 48.70240749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:11b2cfc8-6dd8-4092-96ff-285e29bec7;2015-10-26;AQ125;FR;15;Longjumeau;N_A;Longjumeau;N_A;FRE;N_A;45;N.FR.RAILRDC.000462
53.35310399999983,10.208725499999787;"{""coordinates"": [10.208725499999787, 53.35310399999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a6ed6133-5418-4ed9-9930-376a6ec12c;2015-10-26;AQ125;DE;15;Winsen (Luhe);N_A;Winsen (Luhe);N_A;GER;N_A;45;N.DE.RAILRDC.001813
47.952166499999834,9.643781999999788;"{""coordinates"": [9.643781999999788, 47.952166499999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:25b8e8c0-d857-4498-90f0-49a8092fdd;2015-10-26;AQ125;DE;15;Aulendorf;N_A;Aulendorf;N_A;GER;N_A;45;N.DE.RAILRDC.001823
50.415467999999834,7.570502999999803;"{""coordinates"": [7.570502999999803, 50.415467999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c4aee9e3-2cbd-44cc-9ad7-aaebab1f13;2015-10-26;AQ125;DE;15;Bendorf (Rhein);N_A;Bendorf (Rhein);N_A;GER;N_A;45;N.DE.RAILRDC.009289
51.15236549999983,-0.964785500000204;"{""coordinates"": [-0.964785500000204, 51.15236549999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a076c1ae-891c-4619-9ae3-686b5c35bd;2015-10-26;AQ125;GB;31;Alton Station;N_A;Alton Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000191
49.299908499999844,19.961698999999783;"{""coordinates"": [19.961698999999783, 49.299908499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f12aadad-8993-4c52-9570-f71535c54e;2015-10-26;AQ125;PL;15;Zakopane;N_A;Zakopane;N_A;POL;N_A;45;N.PL.RAILRDC.001114
47.998196999999834,7.841794999999792;"{""coordinates"": [7.841794999999792, 47.998196999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8f0c4be7-92e4-4ad2-8e9c-f5693024e1;2015-10-26;AQ125;DE;15;Freiburg (Breisgau) Hbf;N_A;Freiburg (Breisgau) Hbf;N_A;GER;N_A;45;N.DE.RAILRDC.001900
48.625079499999856,10.022525499999801;"{""coordinates"": [10.022525499999801, 48.625079499999856], ""type"": ""Point""}";1;_EG.EGM.RailrdC:39174471-d555-440e-bb3a-c15010d82e;2015-10-26;AQ125;DE;15;Gerstetten;N_A;Gerstetten;N_A;GER;N_A;45;N.DE.RAILRDC.004530
45.5671,27.131089999999773;"{""coordinates"": [27.131089999999773, 45.5671], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8810aafb-d239-4088-88e5-f3325a120b;2015-10-26;AQ125;RO;15;Gugesti;N_A;Gugesti;N_A;RUM;N_A;45;N.RO.RAILRDC.000623
50.65706499999984,17.93400699999978;"{""coordinates"": [17.93400699999978, 50.65706499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:082c8518-e904-4e38-8d1e-e2fabe8e54;2015-10-26;AQ125;PL;15;Opole Główne;N_A;Opole Glowne;N_A;POL;N_A;45;N.PL.RAILRDC.000189
53.87674399999983,-1.715679000000193;"{""coordinates"": [-1.715679000000193, 53.87674399999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8c8b1ebf-93ac-4b5e-9b19-3c137939b2;2015-10-26;AQ125;GB;15;Guiseley Station;N_A;Guiseley Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000749
51.38740949999985,-0.33947500000019204;"{""coordinates"": [-0.33947500000019204, 51.38740949999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8da1a80b-470a-41ed-9088-5cddb94138;2015-10-26;AQ125;GB;15;Thames Ditton Station;N_A;Thames Ditton Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000943
48.58093549999984,10.487187999999774;"{""coordinates"": [10.487187999999774, 48.58093549999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:58c9ed83-5db2-45c8-a91a-6544e0d72b;2015-10-26;AQ125;DE;15;Dillingen (Donau);N_A;Dillingen (Donau);N_A;GER;N_A;45;N.DE.RAILRDC.004501
40.72958799999986,8.554146999999801;"{""coordinates"": [8.554146999999801, 40.72958799999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e2f905d2-cf12-4948-96fd-06041b1bdb;2015-10-26;AQ125;IT;15;Sassari;N_A;Sassari;N_A;ITA;N_A;26;N.IT.RAILRDC.000802
60.22790899999984,24.96557649999977;"{""coordinates"": [24.96557649999977, 60.22790899999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0ce09363-16aa-440c-b632-6c7051c718;2015-10-26;AQ125;FI;15;Oulunkylä;Åggelby;Oulunkyla;Aggelby;FIN;SWE;26;N.FI.RAILRDC.000049
48.092392999999845,18.04082299999979;"{""coordinates"": [18.04082299999979, 48.092392999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c8c1ffd4-e2a8-483b-a384-6f9312f562;2015-10-26;AQ125;SK;15;Tvrdošovce;N_A;Tvrdosovce;N_A;SLO;N_A;45;N.SK.RAILRDC.134064
49.385445499999825,2.417538499999807;"{""coordinates"": [2.417538499999807, 49.385445499999825], ""type"": ""Point""}";1;_EG.EGM.RailrdC:83f66576-9464-4c79-98a0-256ff0a6dc;2015-10-26;AQ125;FR;15;Clermont;N_A;Clermont;N_A;FRE;N_A;26;N.FR.RAILRDC.003403
45.41847549999986,26.30709049999976;"{""coordinates"": [26.30709049999976, 45.41847549999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3bb8710b-16c9-4fdd-b94b-c895317446;2015-10-26;AQ125;RO;15;Nehoiu;N_A;Nehoiu;N_A;RUM;N_A;45;N.RO.RAILRDC.000663
59.95610199999984,17.70620249999979;"{""coordinates"": [17.70620249999979, 59.95610199999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4755f300-594b-490b-9765-8b9a194371;2015-10-26;AQ125;SE;15;Storvreta;N_A;Storvreta;N_A;SWE;N_A;45;N.SE.RAILRDC.00439
43.33182749999986,11.322752999999778;"{""coordinates"": [11.322752999999778, 43.33182749999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d7a61b71-2863-4506-be7e-52207514c3;2015-10-26;AQ125;IT;15;Siena;N_A;Siena;N_A;ITA;N_A;26;N.IT.RAILRDC.000099
37.78465399999985,-3.786985000000186;"{""coordinates"": [-3.786985000000186, 37.78465399999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:14f2ea9a-0a64-4bce-8dc2-3246807b0b;2015-10-26;AQ125;ES;15;Estación FF.CC. de Jaén;N_A;Estacion FF.CC. de Jaen;N_A;SPA;N_A;45;N.ES.RAILRDC.000396
52.134918999999854,16.20240949999979;"{""coordinates"": [16.20240949999979, 52.134918999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fc347d23-3da1-442c-b8c3-69791a36c5;2015-10-26;AQ125;PL;15;Rostarzewo;N_A;Rostarzewo;N_A;POL;N_A;26;N.PL.RAILRDC.000069
53.33114799999984,-2.98841200000021;"{""coordinates"": [-2.98841200000021, 53.33114799999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d86671b7-12bb-4553-a543-c88519c704;2015-10-26;AQ125;GB;15;Bromborough Rake Station;N_A;Bromborough Rake Station;N_A;ENG;N_A;45;N.GB.RAILRDC.002580
52.21885149999982,6.972417999999806;"{""coordinates"": [6.972417999999806, 52.21885149999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:392adb4d-5cde-4e59-b86e-9cf37cca64;2015-10-26;AQ125;NL;32;Glanerbrug;N_A;Glanerbrug;N_A;DUT;N_A;26;N.NL.RAILRDC.000576
52.26204949999985,6.790966499999797;"{""coordinates"": [6.790966499999797, 52.26204949999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c5eba875-f963-47ab-8a81-3dbf67b2fa;2015-10-26;AQ125;NL;15;Hengelo;N_A;Hengelo;N_A;DUT;N_A;26;N.NL.RAILRDC.000217
42.63252249999985,23.189066999999767;"{""coordinates"": [23.189066999999767, 42.63252249999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:eb4e6469-a81a-4b06-9f86-0f54603970;2012-01-01;AQ125;BG;0;Владая;N_A;Vladaya;N_A;BUL;N_A;0;N.BG.RAILRDC.000177
59.73357399999983,9.866101499999786;"{""coordinates"": [9.866101499999786, 59.73357399999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7e019964-d616-49f1-b2dd-1003f82d6a;2015-10-26;AQ125;NO;0;Vestfossen;N_A;Vestfossen;N_A;NOR;N_A;0;N.NO.RAILRDC.00135
56.56213699999984,9.022964999999799;"{""coordinates"": [9.022964999999799, 56.56213699999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:22799fcf-fe5f-411d-814b-2871e8615b;2015-10-26;AQ125;DK;15;Skive;N_A;Skive;N_A;DAN;N_A;26;N.DK.RAILRDC.00364
51.24979399999983,-0.714711000000193;"{""coordinates"": [-0.714711000000193, 51.24979399999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b3f6d4d8-49e2-4dae-b3c2-4b50358faa;2015-10-26;AQ125;GB;15;Ash Station;N_A;Ash Station;N_A;ENG;N_A;45;N.GB.RAILRDC.002330
50.26916699999984,22.416752999999773;"{""coordinates"": [22.416752999999773, 50.26916699999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8f9f5887-c8a3-4e27-ac7f-24e5ca18e9;2015-10-26;AQ125;PL;15;Leżajsk;N_A;Lezajsk;N_A;POL;N_A;45;N.PL.RAILRDC.000989
50.60616349999984,5.477972499999794;"{""coordinates"": [5.477972499999794, 50.60616349999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:63177e4e-3043-4f00-8794-6dcff0dd53;2015-10-26;AQ125;BE;32;Flémalle-Grande;N_A;Flemalle-Grande;N_A;FRE;N_A;26;N.BE.RAILRDC.000534
49.59806799999984,34.60673749999975;"{""coordinates"": [34.60673749999975, 49.59806799999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:20b6826c-e0cd-46d7-a05e-54a9a45763;2012-01-01;AQ125;UA;0;Кривохатки;N_A;Kryvokhatky;N_A;UKR;N_A;0;N.UA.RAILRDC.000045
54.55378899999982,-6.002760500000193;"{""coordinates"": [-6.002760500000193, 54.55378899999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7613bbb9-85ce-4c55-9f85-a230250205;2015-10-26;AQ125;ND;32;Dunmurry;N_A;Dunmurry;N_A;ENG;N_A;26;N.ND.RAILRDC.00032
49.11683849999986,-1.100244500000201;"{""coordinates"": [-1.100244500000201, 49.11683849999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6809b09f-f950-4a80-9378-6927848970;2015-10-26;AQ125;FR;15;Saint-Lô;N_A;Saint-Lo;N_A;FRE;N_A;26;N.FR.RAILRDC.000308
46.863488999999845,-1.009818000000195;"{""coordinates"": [-1.009818000000195, 46.863488999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:edc522ff-0e82-4116-a967-24e46b9441;2015-10-26;AQ125;FR;15;Les Herbiers;N_A;Les Herbiers;N_A;FRE;N_A;26;N.FR.RAILRDC.007424
